id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1648902873735620000,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,b2383e74,a79f14dc,1,0,21767,320,50,2506,0,35,-1,157
14533464815257600000,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,f444bd47,aad45b01,1,0,21611,320,50,2480,3,299,100111,61
11161476525615600000,0,14102614,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,37fbf710,eabe4c90,cbb77256,1,0,17877,320,50,2036,3,47,-1,156
9108508291178800000,0,14102603,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,60854862,cd5b1559,1,2,17016,320,50,1873,3,39,-1,23
16121777572093800000,0,14102310,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,72e3ef8b,d787e91b,1,0,22142,320,50,2550,0,547,100131,51
7272809702145930000,0,14102919,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,8ae4a8f2,ae932181,3919eb94,1,3,20072,320,50,2291,3,35,100185,43
10349715045387300000,1,14102203,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a4fbb493,1f0bc64f,1,0,6616,320,50,576,2,35,100130,32
13147949727926900000,0,14102719,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47d022c5,7fdd04d2,1,0,15702,320,50,1722,0,35,-1,79
9733542700956700000,0,14102915,1010,1,85f751fd,c4e18dd6,50e219e0,a607e6a7,7801e8d9,0f2161f8,99e4ed53,b8a39749,f07e20f8,4,0,23822,320,50,2728,0,290,-1,42
12189040811591700000,1,14102915,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4f9bf572,684581ce,1,0,8330,320,50,761,3,175,100075,23
15228447529295600000,0,14102103,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,2203a096,1,0,17614,320,50,1993,2,1063,-1,33
248643886789693000,1,14102707,1002,0,cf3a1767,ed567070,50e219e0,ecad2386,7801e8d9,07d7df22,914d36af,5301b4f7,1da119e0,0,0,17081,320,50,1921,3,47,100077,23
12751617049890600000,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,336a2f26,496515fa,1,3,21189,320,50,2424,1,161,100190,71
12908488178815700000,0,14102322,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,e376c29c,e1eae715,1,3,21191,320,50,2424,1,161,100189,71
13915976024554200000,0,14102608,1005,0,85f751fd,c4e18dd6,50e219e0,eb318c37,2347f47a,0f2161f8,a99f214a,2f8f8620,38a73904,1,0,20476,320,50,2348,3,427,100003,61
4616983364408090000,0,14102906,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,78881ab8,cdf6ea96,1,0,23141,320,50,2664,0,35,-1,51
16888872500025900000,0,14102805,1002,0,c6af341d,19944fab,50e219e0,ecad2386,7801e8d9,07d7df22,986736d8,2f609ac5,08ac11ab,0,0,21789,320,50,2512,2,291,100105,52
9423702144394550000,1,14102817,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40695811,aaffed8f,1,0,22259,320,50,2545,0,167,100084,221
6167354201578990000,1,14102503,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4fbd0cfb,8a6685fe,1,0,20391,320,50,2340,3,41,100111,159
11724754111062700000,0,14102901,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,9c7b6730,1,0,15704,320,50,1722,0,35,-1,79
17292086093905500000,0,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,4af099f1,aad45b01,1,0,21189,320,50,2424,1,161,100193,71
5863297169800980000,0,14102820,1005,0,85f751fd,c4e18dd6,50e219e0,8bfb92e0,7801e8d9,07d7df22,a99f214a,f030f840,571737d1,1,0,17109,320,50,1946,1,43,100057,71
2883233754625470000,0,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,607c200f,1e8ca9c3,779d90c2,1,0,12000,320,50,1248,2,39,-1,13
6739004995255700000,0,14102820,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,310179e4,31368961,1,0,22987,320,50,2657,3,38,100161,23
12361722177235700000,0,14102410,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c3491d0f,0bcabeaf,1,3,21189,320,50,2424,1,161,100191,71
13690995964014400000,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,3cec21fe,cd5b1559,1,2,16688,320,50,1873,3,39,-1,23
2446690417742510000,1,14102917,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e22acb21,e5c6e4b1,1,0,17893,320,50,2039,2,39,100077,32
13510592617786900000,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,e91df151,1cad7362,aa35da31,1,0,21664,320,50,2492,3,35,-1,43
3054756463884100000,0,14102718,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26a15511,9e3836ff,1,0,18091,320,50,2060,3,39,100155,23
7571971088570080000,0,14102103,1012,0,c21df24f,c4e18dd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5314c68f,1538d6e1,1,2,21612,320,50,2481,3,297,100111,61
9367953137612050000,0,14102319,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57771b6b,d7193e18,1,0,17014,320,50,1872,3,39,100034,23
18088282673569600000,1,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,f1c5024c,1f0bc64f,1,0,14265,320,50,1526,2,169,100111,35
1.3948674417542e+19,0,14102614,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0392f5b4,1f0bc64f,1,0,17653,300,250,1994,2,39,100083,33
6886635896008730000,0,14102102,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b53fd3bb,24399af1,1,0,20596,320,50,2161,0,35,-1,157
2983801568772860000,0,14102516,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1049e760,7abbbd5c,1,0,20632,320,50,2374,3,39,100148,23
221222446279589000,0,14102408,1005,0,899e6cd1,232edce7,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bda2b43d,b72d1c6e,1,0,16263,320,50,1528,3,39,100076,23
12550883286742200000,0,14102111,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4fdc77a,779d90c2,1,0,18095,320,50,2060,3,39,100105,23
13099765276439800000,0,14102704,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,643f9f1e,6e83a155,6d44e29a,1,0,22561,320,50,1863,3,39,-1,23
14371694487004200000,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,42f3ea0f,edead9f4,1,0,20634,320,50,2374,3,39,-1,23
15966582047594400000,1,14102706,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3520ebb5,c144e605,1,0,22676,320,50,2616,0,35,-1,51
16044268327643600000,0,14102717,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,40f7dd9f,8a4875bd,1,0,20006,320,50,2283,0,163,-1,95
1828009482392450000,1,14102708,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d5412bfd,c4cff2ea,1,0,15701,320,50,1722,0,35,100084,79
15014643378651100000,0,14102700,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,1171d5ea,be6db1d7,1,0,17016,320,50,1873,3,39,-1,23
4969299545180790000,0,14102510,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,a4558cd1,e1eae715,1,3,21191,320,50,2424,1,161,100189,71
8796187630903200000,0,14102718,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c01571aa,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
6618511343752090000,0,14102605,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a4dbf28,158e4944,1,0,6563,320,50,572,2,39,-1,32
17367719149029500000,1,14102910,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5eeebcca,1f0bc64f,1,0,17262,320,50,1872,3,39,-1,23
6063235813684010000,0,14102608,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fa298fcf,ecb851b2,1,0,17239,320,50,1973,3,39,100148,23
624002686105374000,0,14102107,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49fa47e2,5db079b5,1,2,16208,320,50,1800,3,167,-1,23
16231939341711900000,1,14102513,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,30d5a6f1,3bd9e8e7,1,0,17654,300,250,1994,2,39,-1,33
9880541694062220000,0,14102416,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14a8e4ef,8a4875bd,1,0,19950,320,50,1800,3,167,100077,23
15837978487930300000,0,14102511,1005,0,85f751fd,c4e18dd6,50e219e0,c3f39675,2347f47a,0f2161f8,a99f214a,1bef8cf6,e7816ba8,1,0,21611,320,50,2480,3,297,100111,61
5834504840674700000,0,14102505,1002,0,c74e86fb,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,f9452c25,d2bde952,edc711fa,0,0,20108,320,50,2299,2,1327,-1,52
5558975699172330000,0,14102522,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71e6fc5f,c4cff2ea,1,0,17264,320,50,1872,3,39,-1,23
14734755350218200000,0,14102816,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,f07e20f8,1,0,20108,320,50,2299,2,1327,-1,52
5679085260890960000,0,14102913,1010,1,85f751fd,c4e18dd6,50e219e0,95190761,7801e8d9,0f2161f8,9d02a926,56e16c76,f07e20f8,4,2,20476,320,50,2348,3,427,100005,61
10142559567192200000,0,14102613,1005,1,3a593b4c,da938783,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ebe6c13b,0bafdab8,1,0,19772,320,50,2227,0,935,100077,48
1652046094566130000,0,14102209,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f93eaafa,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
11147798878525700000,0,14102112,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a83837cc,8a4875bd,1,0,21665,320,50,2493,3,35,-1,117
17042915566644900000,0,14102919,1005,0,e5260f30,ac22705c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ed5f9866,d787e91b,1,0,23723,320,50,2716,3,47,-1,23
6400737413120120000,0,14102813,1005,0,1cf389e2,77c8e77d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2a5406a,36d749e5,1,0,23430,320,50,2683,1,163,-1,212
14034537554785800000,1,14102205,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c3650e43,4962150e,1,0,17614,320,50,1993,2,1063,-1,33
11350328108039400000,1,14102519,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,744b3ceb,ecb851b2,1,0,22259,320,50,2545,0,167,100084,221
8871643292634380000,0,14102305,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,80910d5d,1f0bc64f,1,0,17914,320,50,2043,2,39,100084,32
16891930506189900000,1,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a39c4ced,85baac8b,e9b8d8d7,1,0,4687,320,50,423,2,39,-1,32
5627745040461110000,1,14102302,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,575778dd,1f0bc64f,1,0,6616,320,50,576,2,35,100131,32
846430458533850000,0,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,766438cf,0e8cd141,5db079b5,1,2,18094,320,50,2060,3,39,100050,23
15097858400021800000,1,14102902,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95962759,0fadd2fe,1,0,22676,320,50,2616,0,35,-1,51
3187169407206650000,1,14102709,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,877ce6de,8589b55f,1,0,20251,320,50,2323,0,687,100081,48
5955685243540860000,0,14102503,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,a3ea5f40,df36cdb8,1,0,20392,320,50,2340,3,41,100111,159
228294488594185000,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0accc299,737e5d8b,1,0,15704,320,50,1722,0,35,100083,79
4372074251317520000,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,edead9f4,1,0,15705,320,50,1722,0,35,-1,79
11750266806166200000,0,14102817,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ef5a99b,e47f989b,1,0,20345,300,250,2331,2,39,-1,23
16369274558886500000,0,14102407,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20bc1fec,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
16000123530960500000,0,14102518,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cae99577,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
8243785293736710000,0,14102108,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,15314cb5,3e7932d7,1,0,21665,320,50,2493,3,35,-1,117
16346955613948100000,1,14102719,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,50092399,cd3d8dd7,1f0bc64f,1,0,17017,320,50,1873,3,39,100119,23
4571521978540260000,0,14102217,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b094cdc0,ab75dbf1,1,0,21878,320,50,2526,0,35,100075,221
5978494852747240000,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,c8df0f16,2347f47a,0f2161f8,e259a110,6df2da2b,0d9ae625,1,0,19251,320,50,2201,3,35,-1,43
17287031001462300000,0,14102902,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,25de3d60,8a4875bd,1,0,21877,320,50,2526,0,167,100075,221
10436456030658800000,1,14102820,1002,0,d512fee9,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,11b0aec6,d171ba8d,0913b6cd,0,0,21789,320,50,2512,2,291,100173,52
3640059832964180000,0,14102614,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,5cdedf25,4ea23a13,1,0,20632,320,50,2374,3,39,-1,23
2666403673808480000,0,14102614,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c4c9af8,e9b8d8d7,1,0,17747,320,50,1974,2,39,100021,33
558943265665568000,0,14102515,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e91fc186,88fe1d5d,1,0,20251,320,50,2323,0,687,100081,48
1406872392314680000,0,14102602,1012,0,d266097b,db11867b,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,31e53892,d14c4241,1,0,19772,320,50,2227,0,679,100075,48
3266871565173070000,0,14102320,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e5d097aa,3de05cb4,1,2,4687,320,50,423,2,39,-1,32
8578161440100070000,1,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,2c6544d3,4567d2e5,1,2,22809,320,50,2647,2,35,100148,23
4696846446690230000,0,14102812,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e51c39de,da10f4da,1,0,17037,320,50,1934,2,39,-1,16
12513291805966500000,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,d13d991a,1f0bc64f,1,0,23221,320,50,2676,0,35,100179,221
6557602674300340000,0,14102623,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fdb16ee3,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
11090689848202400000,1,14102411,1005,0,85f751fd,c4e18dd6,50e219e0,fb7c70a3,d9b5648e,0f2161f8,d6393e57,e5a357a7,9b5ce758,1,0,20391,320,50,2340,0,33,100111,159
12360893955351700000,0,14102212,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8e949a91,36a30aeb,1,0,21835,300,250,2523,0,35,-1,221
13795521566353300000,0,14102922,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f5b5817e,0d9ae625,1,0,17037,320,50,1934,2,39,-1,16
7528889547654940000,0,14102204,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,324bc889,7dc3b26e,1,0,15704,320,50,1722,0,35,-1,79
3517479349314500000,1,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,7b1c5516,f51246a7,1,0,20277,320,50,2281,3,47,100181,42
14256760069214400000,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,a58076f2,25add290,1,0,22107,320,50,2546,2,35,100202,13
16351331576779300000,0,14102609,1005,0,9185e647,838d7c79,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8f7c3c8e,0eb711ec,1,0,17239,320,50,1973,3,39,-1,23
5244213276566630000,0,14102719,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b575ff47,1ccc7835,1,0,22554,320,50,1863,3,39,100188,23
16003700730316200000,0,14102319,1005,0,85f751fd,c4e18dd6,50e219e0,48f4bdf9,a8b0bf20,75d80bbe,a99f214a,e9a3dfef,3fa7d4fb,1,0,20382,320,50,1740,3,943,100059,100
10088437654361100000,0,14102219,1002,0,383f4a51,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0a910ee9,55403764,8debacdb,0,0,19665,320,50,2253,2,303,100155,52
3823026731262610000,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,30fb1232,c1a17447,1,0,21770,320,50,2507,0,35,-1,157
10550699030988300,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,a2b190d4,33da2e74,dc97ec06,a99f214a,af9205f9,03683bd4,1,0,22289,320,50,2572,3,41,100156,42
1499879662501580000,0,14102820,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20ead16e,d787e91b,1,0,9461,320,50,901,3,1315,-1,61
29610706124472800,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,37971a6c,99e427c9,1,0,20396,320,50,2340,3,41,100111,159
4764618524478630000,1,14102209,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64209ebe,1f0bc64f,1,0,16920,320,50,1899,0,431,100075,117
5628164801005480000,0,14102409,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a6845db,d14c4241,1,0,19771,320,50,2227,0,679,100079,48
11536119167492300000,1,14102513,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7c372f57,76dc4769,1,0,17653,300,250,1994,2,39,100084,33
17403454692936800000,0,14102102,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d256f25d,3295ea18,1,0,19772,320,50,2227,0,687,100081,48
5835922921258520000,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,4613120c,a47d1bf7,d10ca9bd,1,0,22604,320,50,2609,3,167,100200,23
3252907490828420000,0,14102522,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c68fabd5,61761ee1,1,0,17264,320,50,1872,3,39,-1,23
5503845261734600000,0,14102909,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,b918f502,4ee09375,f07e20f8,4,3,15701,320,50,1722,0,35,100084,79
1494163710251500000,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,6394f6f6,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
4068360906906770000,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,63a7aa5e,96b83ebe,1,0,19251,320,50,2201,3,35,-1,43
5520243873627410000,0,14102605,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d007e729,5096d134,1,0,19015,300,250,2162,2,39,100155,33
17325147181252600000,0,14102304,1005,1,85f751fd,c4e18dd6,50e219e0,1f7ad148,2347f47a,0f2161f8,b111b615,dc180e62,6ae7fb43,1,0,22113,320,50,2547,2,35,-1,13
16217833342517400000,0,14102210,1002,0,69bc54b5,effa675a,50e219e0,ecad2386,7801e8d9,07d7df22,9a28491e,34c5f0cf,43e7b962,0,0,6361,300,50,544,3,39,100074,23
11439584478956200000,0,14102908,1005,1,af544f8f,76d3a7cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6cb44470,86030d43,1,0,19771,320,50,2227,0,935,100075,48
1826809336137700000,0,14102613,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ac0243d7,d4897fef,1,0,16208,320,50,1800,3,167,100075,23
10661667371467700000,0,14102602,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,8f1efca2,7abbbd5c,1,0,16615,320,50,1863,3,39,-1,23
6974011217250070000,0,14102319,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9158db76,158e4944,1,0,17753,320,50,1993,2,1063,-1,33
8287994664187050000,1,14102407,1005,0,afbc66be,7220f437,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,8ae6a7b5,258766e2,1,0,20345,300,250,2331,2,39,100101,23
16926115584164400000,0,14102914,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fbf166fa,c6263d8a,1,0,15702,320,50,1722,0,35,-1,79
13139525788549200000,0,14102704,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75fd8b5c,380e283a,1,0,16615,320,50,1863,3,39,100103,23
14099808413934100000,0,14102601,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20e47221,4d392e74,1,0,19771,320,50,2227,0,679,100079,48
14620356022341100000,0,14102116,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,52868e9e,fba7b8f8,7abbbd5c,1,0,19251,320,50,2201,3,35,-1,43
18262745724592700000,1,14102812,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a678ed2,49bc419a,1,0,21893,320,50,2526,0,167,100077,221
9620107388906190000,0,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,94490129,2203a096,1,0,15706,320,50,1722,0,35,100084,79
16660960928933300000,1,14102113,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb7bff6a,b35f3d31,1,0,20345,300,250,2331,2,39,-1,23
1668693498162690000,0,14102906,1002,0,1d6e0bd7,c20b5984,50e219e0,ecad2386,7801e8d9,07d7df22,b28e3f4f,0f3adac4,a12e847c,0,0,23438,320,50,2684,2,1327,100151,52
12287847168175800000,0,14102919,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c64f8ed3,1f0bc64f,1,0,6392,320,50,547,3,47,-1,23
7042994853932270000,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,4b08f369,2347f47a,0f2161f8,a99f214a,1f3ecc04,cc1b551e,1,2,21667,320,50,2494,3,35,-1,112
17473831017983400000,0,14102211,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,614b7d09,76dc4769,1,0,20093,300,250,2295,2,35,-1,23
16690208548611500000,0,14102513,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,758263c7,d4897fef,1,0,17263,320,50,1872,3,39,-1,23
13744156880758800000,0,14102808,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,be777e51,8a4875bd,1,0,22680,320,50,2528,0,39,-1,221
18152888567693100000,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0cdc1985,0eb711ec,1,0,17877,320,50,2036,3,47,100013,156
718362564445924000,0,14102512,1002,0,c70e6525,1e0f7c9f,50e219e0,ecad2386,7801e8d9,07d7df22,e221a088,d3826a10,de036d1f,0,0,21155,320,50,2420,2,35,-1,69
6429665947079370000,0,14102304,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,05e70df4,1,0,17753,320,50,1993,2,1063,-1,33
16757737771389400000,0,14102808,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c1eed5d,a9a7b3d8,1,0,22682,320,50,2528,0,39,100077,221
4183203035107590000,1,14102813,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7469ae56,8b65b455,1,0,23441,320,50,2685,1,33,-1,212
2686766656979830000,0,14102312,1010,1,85f751fd,c4e18dd6,50e219e0,feb2dcdb,7801e8d9,75d80bbe,ef54df62,6f2873c6,f07e20f8,4,0,21677,320,50,2495,2,167,-1,23
